,title,num_comments,grade,price,district,type,num_bedrooms,num_beds,num_toilets,num_people_can_in,labels,district_en,popularity,price level,type_new,ownership,price_group2,price level2,apartment,share
88,栖心A 【INS风拍照泳池】【烧烤BBQ】近野生动物园地铁站 1.8大床,48,4.9,75,浦东新区,别墅里的独立房间,1,1,1.0,2,"['可开发票', '行李寄存', '自助入住', '免费停车', '可以做饭', '桌游']",Pudong,18.96888495344867,very cheap,Villa,Indivual Room,group1,very cheap,Non-apartment,Not Shared
89,玄武湖  顾村公园,1,4.0,69,宝山区,住宿加早餐里的独立房间,1,1,1.5,2,"['灵活取消', '免费停车', '可以做饭', '供应早餐', '可携宠物', '允许吸烟']",Baoshan,0.0,very cheap,Others,Indivual Room,group1,very cheap,Non-apartment,Not Shared
90,青浦区重固镇｜17号线赵巷站｜次卧出租,1,5.0,67,青浦区,公寓型住宅里的独立房间,1,1,1.0,1,"['超赞房东', '灵活取消', '自助入住', '免费停车', '可以做饭']",Qingpu,0.0,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
91,梦缘精品女生4人间～独立飘窗～近外滩东方明珠～上海火车站北广场500米,27,4.9,76,静安区,公寓型住宅里的合住房间,1,4,2.0,1,"['超赞房东', '行李寄存', '近地铁站', '可以做饭', '浴缸', '小区环境好']",Jing'an,16.149600643421213,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
92,【虹桥枢纽】市中心繁华街区小清新高性价比青旅 邻近娄山关地铁二号线  直达虹桥机场/虹桥火车站,2,4.0,85,长宁区,旅舍里的合住房间,1,6,2.0,6,"['灵活取消', '行李寄存', '近地铁站', '可以做饭', '允许吸烟']",Changning,2.772588722239781,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
93,近月A【迪士尼】【INS风拍照泳池】【烧烤BBQ】近野生动物园地铁站双人大床,62,4.8,74,浦东新区,别墅里的独立房间,1,1,1.0,2,"['可开发票', '行李寄存', '自助入住', '免费停车', '可以做饭', '桌游']",Pudong,19.81024504821644,very cheap,Villa,Indivual Room,group1,very cheap,Non-apartment,Not Shared
94,7号线美兰湖别墅负二楼1.5米床无窗单间,2,5.0,77,宝山区,别墅里的独立房间,1,1,1.0,2,"['超赞房东', '灵活取消', '行李寄存', '可以做饭', '可以停车']",Baoshan,3.4657359027997265,very cheap,Villa,Indivual Room,group1,very cheap,Non-apartment,Not Shared
95,徐汇上海南站静谧宿舍 One quiet bunk bed besides Xuhui,84,5.0,73,徐汇区,公寓型住宅里的合住房间,1,1,0.0,1,"['超赞房东', '灵活取消', '行李寄存', '可以做饭']",Xuhui,22.154083994216567,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
96,途舍 | 西藏北路地铁口 舒适女生四人间 近人民广场 外滩 南京路 上海火车站 虹口足球场,1,5.0,73,静安区,旅舍里的合住房间,1,4,7.0,4,"['灵活取消', '近地铁站']",Jing'an,0.0,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
97,【小小世界】3号网红森系/11号线150米/2站五分达迪士尼/50米美食街，即刻开启说走就走的旅行～,2,5.0,89,浦东新区,公寓里的独立房间,1,1,2.0,1,"['灵活取消', '自助入住', '近地铁站', '免费停车', '可以做饭']",Pudong,3.4657359027997265,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
98,迪士尼香果公寓,1,5.0,68,浦东新区,客栈里的独立房间,1,1,1.0,2,"['行李寄存', '免费停车', '可以做饭', '桌游', '烧烤区', '卡拉 OK']",Pudong,0.0,very cheap,Others,Indivual Room,group1,very cheap,Non-apartment,Not Shared
99,浦东地铁站旁公寓卧室一间。,3,5.0,68,浦东新区,公寓里的独立房间,1,1,1.0,2,"['灵活取消', '近地铁站', '免费停车', '可以做饭']",Pudong,5.493061443340549,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
100,【可短租 /月租优惠】百盛城市优客广场 简洁干净温暖小清新青年公寓 临近地铁交通便利毗邻虹桥艺术中心,2,3.5,81,长宁区,旅舍里的合住房间,1,4,2.0,4,"['灵活取消', '行李寄存', '近地铁站', '允许吸烟']",Changning,2.4260151319598084,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
101,【虹桥艺术中心对面】繁华市区清新温暖青年旅舍 娄山关地铁二号线100米距离 可短租/可长租 拎包入住,7,4.2,85,长宁区,旅舍里的合住房间,1,2,2.0,2,"['灵活取消', '行李寄存', '近地铁站', '可以做饭', '允许吸烟']",Changning,8.172822626032316,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
102,男生4人间床位，独卫住1人，带锁橱柜，上海火车站北广场、大悦城、人民广场、南京路、地铁8、3、4号线,11,4.6,78,静安区,精品酒店内的房间,1,1,1.0,1,"['灵活取消', '近地铁站']",Jing'an,11.030318254872505,very cheap,Hotel,The Whole House,group1,very cheap,Non-apartment,Shared
103,别墅：青年床位C｜LGBT｜女性｜大天窗｜应届生｜创业空间｜艺术驻村｜单人帐篷｜七号线美兰湖地铁站,2,5.0,78,宝山区,别墅里的合住房间,1,1,1.0,1,"['灵活取消', '行李寄存', '可以做饭', '桌游', '花园或后院', '烧烤区']",Baoshan,3.4657359027997265,very cheap,Villa,Shared Room,group1,very cheap,Non-apartment,Not Shared
104,服务式公寓D（1张地铺床垫/3人间）东方明珠/陆家嘴/世纪大道站/地铁站边全新装修电梯房,2,5.0,79,浦东新区,公寓型住宅里的合住房间,1,1,1.0,6,"['可开发票', '自助入住', '近地铁站', '可以做饭', '供应早餐', '可携宠物']",Pudong,3.4657359027997265,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
105,(3-1)2号线世纪公园地铁口，步行3分钟，近陆家嘴张江朝北次卧只要妹子哦only for girl,7,4.0,80,浦东新区,公寓型住宅里的独立房间,1,1,1.0,1,"['近地铁站', '可以做饭', '可以停车']",Pudong,7.783640596221253,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
106,上海市闵行区8号线浦江线 温馨一室户独卫独厨 随时入住。,1,2.0,80,闵行区,整套公寓,0,1,1.0,2,"['超赞房东', '灵活取消', '免费停车', '可以做饭', '浴缸', '供应早餐']",Minhang,0.0,very cheap,Apartment,The Whole House,group1,very cheap,Apartment,Shared
107,欢畅八人男生间丨一张床位丨独立卫浴，住进陆家嘴，免费洗衣，寄存行李，酒吧，咖啡，年轻人社交空间,3,5.0,88,浦东新区,公寓型住宅里的合住房间,1,4,1.5,8,"['灵活取消', '允许吸烟']",Pudong,5.493061443340549,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
108,【出行首选】温馨青年公寓 中山公园市中心邻近地铁2/3/4/11号线 靠近文艺街角愚园路江苏路,1,1.0,89,长宁区,旅舍里的合住房间,1,6,1.0,6,"['灵活取消', '近地铁站', '可以做饭', '允许吸烟']",Changning,0.0,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
109,男生4人间床位，独卫，带锁橱柜，南京西商圈、静安运动中心、艺海剧院、自然博物馆、地铁2号7号线、酒吧,1,5.0,90,静安区,精品酒店内的合住房间,1,1,1.0,1,"['灵活取消', '可以停车']",Jing'an,0.0,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
110,地铁口附近的女生房,2,5.0,80,静安区,公寓型住宅里的合住房间,1,1,1.0,1,"['灵活取消', '行李寄存', '近地铁站']",Jing'an,3.4657359027997265,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
111,无尘A 【迪士尼】【INS风拍照泳池】【烧烤BBQ】近野生动物园地铁站 1.8大床,47,4.9,80,浦东新区,别墅里的独立房间,1,1,1.0,2,"['爱彼迎专享', '可开发票', '行李寄存', '自助入住', '免费停车', '可以做饭']",Pudong,18.865723248379286,very cheap,Villa,Indivual Room,group1,very cheap,Non-apartment,Not Shared
112,欢畅八人男生间丨一张床位丨独立卫浴，住进陆家嘴，免费洗衣，寄存行李，酒吧，咖啡，年轻人社交空间,3,5.0,79,浦东新区,公寓型住宅里的合住房间,1,4,1.5,8,"['灵活取消', '允许吸烟']",Pudong,5.493061443340549,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
113,【出行首选】温馨青年公寓 中山公园市中心邻近地铁2/3/4/11号线 靠近文艺街角愚园路江苏路,1,1.0,71,长宁区,旅舍里的合住房间,1,6,1.0,6,"['灵活取消', '近地铁站', '可以做饭', '允许吸烟']",Changning,0.0,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
114,无尘A 【迪士尼】【INS风拍照泳池】【烧烤BBQ】近野生动物园地铁站 1.8大床,47,4.9,74,浦东新区,别墅里的独立房间,1,1,1.0,2,"['爱彼迎专享', '可开发票', '行李寄存', '自助入住', '免费停车', '可以做饭']",Pudong,18.865723248379286,very cheap,Villa,Indivual Room,group1,very cheap,Non-apartment,Not Shared
115,途舍 | 西藏北路地铁口 舒适四人间男生 近人民广场 外滩 南京路 上海火车站 虹口足球场,2,4.0,88,静安区,旅舍里的合住房间,1,4,7.0,4,"['灵活取消', '近地铁站']",Jing'an,2.772588722239781,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
116,上海不约而同精品青年旅舍，上海性价比最高的青年旅社，临近人广和外滩,3,4.7,88,静安区,旅舍里的合住房间,1,3,1.0,6,"['灵活取消', '近地铁站', '免费停车', '可以做饭', '小区环境好']",Jing'an,5.163477756740116,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
117,梦之旅豪华女生4人间～近外滩，东方明珠之上海火车站店,20,4.7,76,静安区,民居里的合住房间,1,18,3.0,1,"['超赞房东', '行李寄存', '近地铁站', '可以做饭', '浴缸', '允许吸烟']",Jing'an,14.079941685703757,very cheap,Bungalow,Shared Room,group1,very cheap,Non-apartment,Not Shared
118,小青年温馨小窝,1,5.0,80,闵行区,公寓里的合住房间,1,1,0.0,1,"['灵活取消', '自助入住', '近地铁站']",Minhang,0.0,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
119,南京西路、石门一路，兴业太古汇、威海路、成都北路（限男生）,3,4.3,89,静安区,民居里的合住房间,1,1,1.0,1,"['灵活取消', '近地铁站']",Jing'an,4.724032841272872,very cheap,Bungalow,Shared Room,group1,very cheap,Non-apartment,Not Shared
120,上海小复式两层简约风公寓  限女生,2,5.0,90,闵行区,酒店式公寓里的合住房间,1,1,1.0,1,"['灵活取消', '近地铁站']",Minhang,3.4657359027997265,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
121,花园式古宅改建四人间女生房,29,4.9,85,浦东新区,民居里的合住房间,1,4,0.0,1,"['超赞房东', '可开发票', '行李寄存', '免费停车', '花园或后院']",Pudong,16.499749566933726,very cheap,Bungalow,Shared Room,group1,very cheap,Non-apartment,Not Shared
122,男生4人间床位，独卫，带锁橱柜，南京西商圈、静安运动中心、艺海剧院、自然博物馆、地铁2号7号线、酒吧,4,4.3,79,静安区,精品酒店内的合住房间,1,1,1.0,1,"['灵活取消', '可以停车']",Jing'an,5.9610657528155295,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
123,CASA公寓男床近虹桥机场&火车站上海动物园10号线紫藤路,66,4.7,83,闵行区,公寓型住宅里的合住房间,1,2,1.0,2,"['超赞房东', '灵活取消', '自助入住', '可以停车']",Minhang,19.691377287524197,very cheap,Apartment,Shared Room,group1,very cheap,Apartment,Not Shared
124,松江新理想家园-靠近家乐福,40,4.6,80,松江区,住宿加早餐里的合住房间,1,1,1.0,2,"['灵活取消', '自助入住', '免费停车', '可以做饭', '可携宠物']",Songjiang,16.968845488924106,very cheap,Others,Shared Room,group1,very cheap,Non-apartment,Not Shared
125,上海小复式两层简约风公寓  限女生,2,5.0,84,闵行区,酒店式公寓里的合住房间,1,1,1.0,1,"['灵活取消', '近地铁站']",Minhang,3.4657359027997265,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
126,花园式古宅改建四人间女生房,29,4.9,84,浦东新区,民居里的合住房间,1,4,0.0,1,"['超赞房东', '可开发票', '行李寄存', '免费停车', '花园或后院']",Pudong,16.499749566933726,very cheap,Bungalow,Shared Room,group1,very cheap,Non-apartment,Not Shared
127,男生4人间床位，独卫，带锁橱柜，南京西商圈、静安运动中心、艺海剧院、自然博物馆、地铁2号7号线、酒吧,4,4.3,90,静安区,精品酒店内的合住房间,1,1,1.0,1,"['灵活取消', '可以停车']",Jing'an,5.9610657528155295,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
128,福楼（53）永康路咖啡街的迷人 loft 两人公寓,16,4.5,105,徐汇区,整套公寓型住宅,1,1,1.0,2,"['近地铁站', '可以做饭']",Xuhui,12.476649250079015,very cheap,Apartment,The Whole House,group1,very cheap,Apartment,Shared
129,九号线松江大学城地铁站附近万达广场富悦华美达佘山泰晤士小镇 一室户 干净整洁简约风格 整套 月租,10,4.9,109,松江区,整套公寓型住宅,1,1,1.0,2,"['超赞房东', '自助入住', '可以做饭']",Songjiang,11.282666955670825,very cheap,Apartment,The Whole House,group1,very cheap,Apartment,Shared
130,#静安寺#上海大学#温馨单人间Napnap,58,4.8,93,宝山区,公寓型住宅里的独立房间,1,1,1.5,1,"['自助入住', '近地铁站', '可以做饭', '小区环境好', '可携宠物']",Baoshan,19.49012645062281,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
131,欢聚六人间丨一张床位丨公共卫浴 近人民广场19号地铁口丨住繁华的南京东路步行街丨享免费健身房、影院,37,4.8,93,黄浦区,旅舍里的合住房间,1,1,1.0,1,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '投影仪']",Huangpu,17.332405980692275,very cheap,Hotel,Shared Room,group1,very cheap,Non-apartment,Not Shared
132,温馨舒适房11/15号线双地铁800米指纹密码锁可自设,8,4.9,98,普陀区,公寓型住宅里的独立房间,1,1,1.0,1,"['超赞房东', '灵活取消', '行李寄存', '自助入住', '近地铁站', '花园或后院']",Putuo,10.189263554231196,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
133,欢聚四人间丨一张床位丨公共卫浴 近人民广场地铁口 住繁华的南京东路步行街 外滩 免费健身房、洗衣机,22,4.8,111,黄浦区,酒店内的房间,1,1,1.0,1,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '投影仪']",Huangpu,14.837003776119916,very cheap,Hotel,The Whole House,group1,very cheap,Non-apartment,Shared
134,1302徐家汇地铁口共卫独立单间单人房,2,5.0,108,徐汇区,公寓型住宅里的独立房间,1,1,1.0,1,"['灵活取消', '近地铁站']",Xuhui,3.4657359027997265,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
135,日式温馨小屋金汇南路吴中路（锦绣江南小区）,22,5.0,110,闵行区,公寓型住宅里的独立房间,1,1,1.0,1,"['超赞房东', '灵活取消']",Minhang,15.45521226679158,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
136,温馨小屋( 榻榻米）地铁七号线 150米（杨高南路站）/丰盛早餐/迪斯尼乐园/上海新国际博览中心,159,4.9,108,浦东新区,公寓里的独立房间,1,1,1.5,1,"['超赞房东', '近地铁站', '可以做饭', '小区环境好', '供应早餐']",Pudong,24.837630590879137,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
137,地铁5号线西渡站3号口旁小别墅1楼独立大房间带阳台卫生间大厨房长短租,23,4.8,108,奉贤区,别墅里的独立房间,1,1,1.0,2,"['超赞房东', '灵活取消', '近地铁站', '可以做饭', '花园或后院', '可携宠物']",Fengxian,15.050372236459918,very cheap,Villa,Indivual Room,group1,very cheap,Non-apartment,Not Shared
138,11-2only for girl近陆家嘴世纪金融广场软件园世纪大厦张江,1,5.0,108,浦东新区,整套公寓型住宅,1,1,1.0,1,[],Pudong,0.0,very cheap,Apartment,The Whole House,group1,very cheap,Apartment,Shared
139,大宁公园旁的复式温馨小屋(有天台),6,5.0,108,静安区,公寓型住宅里的独立房间,1,1,1.0,1,"['超赞房东', '行李寄存', '可以做饭', '可以停车']",Jing'an,8.958797346140274,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
140,上海市静安区静安寺附近特色老小区北欧房,6,4.8,96,静安区,公寓型住宅里的独立房间,1,1,1.5,2,['近地铁站'],Jing'an,8.600445452294663,very cheap,Apartment,Indivual Room,group1,very cheap,Apartment,Not Shared
141,九号线松江大学城地铁站附近万达广场富悦华美达佘山泰晤士小镇 一室户 干净整洁简约风格 整套 月租,10,4.9,87,松江区,整套公寓型住宅,1,1,1.0,2,"['超赞房东', '自助入住', '可以做饭']",Songjiang,11.282666955670825,very cheap,Apartment,The Whole House,group1,very cheap,Apartment,Shared
142,11-2only for girl近陆家嘴世纪金融广场软件园世纪大厦张江,1,5.0,100,浦东新区,整套公寓型住宅,1,1,1.0,1,[],Pudong,0.0,very cheap,Apartment,The Whole House,group1,very cheap,Apartment,Shared
